Product_ID,Category,Sales,Date,Stock,Price,Color,Type,Discount,Region
P03002,Table,3.34,2023-06-28,354,1988.11,Brown,Metal,0.27,East
P03003,Chair,14.73,2022-10-16,15,1576.83,White,Plastic,0.25,North
P03004,Cabinet,83.38,2022-08-08,412,911.81,Blue,Glass,0.36,South
P03005,Cabinet,41.97,2022-07-29,449,1805.47,White,Wood,0.49,East
P03006,Cabinet,22.33,2022-09-11,73,1953.21,Blue,Plastic,0.32,West
P03007,Sofa,61.31,2022-10-10,282,1193.82,Brown,Plastic,0.24,North
P03008,Table,41.05,2022-03-21,442,339.68,Green,Plastic,0.32,West
P03009,Bed,110.59,2023-07-16,26,556.98,Green,Metal,0.25,East
P03010,Cabinet,95.77,2023-04-03,193,754.2,Green,Metal,0.13,North
P03011,Bed,91.96,2023-08-01,175,666.4,White,Plastic,0.29,North
P03012,Cabinet,69.24,2023-12-22,111,1610.38,Brown,Leather,0.45,North
P03013,Table,65.29,2023-03-05,285,633.67,Black,Glass,0.21,South
P03014,Chair,124.24,2022-08-01,151,1027.68,Brown,Leather,0.19,North
P03015,Sofa,19.42,2022-02-13,298,385.36,Black,Wood,0.24,East
P03016,Chair,44.33,2022-12-20,308,831.32,Green,Glass,0.38,West
P03017,Bed,65.99,2022-12-18,63,1320.87,Black,Leather,0.34,East
P03018,Cabinet,7.87,2022-02-20,284,1002.95,Red,Leather,0.34,East
P03019,Table,71.1,2022-10-27,377,1835.78,Brown,Glass,0.43,East
P03020,Table,19.15,2023-07-11,500,857.65,Green,Glass,0.13,West
P03021,Bed,41.24,2022-12-13,312,1948.86,White,Plastic,0.45,West
P03022,Table,14.51,2022-10-26,80,1948.69,Black,Metal,0.03,West
P03023,Cabinet,88.39,2022-04-05,390,387.08,Red,Glass,0.07,South
P03024,Table,17.28,2023-01-01,337,991.78,Green,Wood,0.1,North
P03025,Bed,69.89,2023-04-23,311,65.86,Blue,Plastic,0.27,West
P03026,Bed,70.9,2022-09-19,420,1963.86,White,Leather,0.38,North
P03027,Cabinet,91.51,2022-08-25,102,1883.02,Black,Leather,0.02,South
P03028,Table,60.51,2022-07-30,135,1517.51,Blue,Glass,0.36,East
P03029,Bed,45.85,2022-11-07,163,851.89,Black,Plastic,0.14,North
P03030,Cabinet,99.92,2023-04-04,264,492.76,Black,Glass,0.22,West
P03031,Table,38.87,2023-03-29,121,1817.63,White,Plastic,0.43,East
P03032,Chair,77.61,2023-11-25,426,1109.54,Green,Plastic,0.05,East
P03033,Chair,85.23,2023-11-30,17,1891.73,Blue,Glass,0.37,East
P03034,Sofa,24.48,2023-02-12,85,548.67,Gray,Glass,0.11,East
P03035,Cabinet,89.97,2023-05-08,108,1448.07,Red,Leather,0.46,East
P03036,Sofa,65.6,2023-02-07,331,1342.48,Gray,Plastic,0.23,East
P03037,Bed,115.55,2022-06-29,51,982.79,Blue,Glass,0.03,South
P03038,Bed,20.11,2023-12-28,39,189.41,Brown,Metal,0.41,East
P03039,Chair,123.95,2022-08-18,177,1375.12,Brown,Glass,0.29,North
P03040,Sofa,137.62,2023-06-29,220,728.01,Blue,Leather,0.12,West
P03041,Table,41.11,2022-08-16,322,1117.66,Black,Wood,0.04,West
P03042,Cabinet,141.28,2023-06-05,422,1663.59,Gray,Glass,0.18,North
P03043,Chair,46.72,2022-09-10,475,509.93,Blue,Glass,0.34,West
P03044,Chair,56.11,2023-07-23,23,1388.04,Gray,Metal,0.02,West
P03045,Sofa,39.05,2022-05-06,92,1226.02,Blue,Glass,0.3,South
P03046,Cabinet,23.42,2023-02-26,51,407.68,Blue,Metal,0.45,South
P03047,Sofa,77.16,2022-05-23,288,578.88,Brown,Wood,0.07,South
P03048,Table,117.06,2023-04-12,233,1293.41,Brown,Plastic,0.09,West
P03049,Sofa,63.37,2023-02-17,49,1099.6,White,Glass,0.16,North
P03050,Chair,50.15,2023-03-11,309,353.46,Blue,Plastic,0.22,West
P03051,Sofa,42.04,2023-02-25,399,1918.96,Blue,Wood,0.41,West
P03052,Bed,47.62,2023-01-14,198,613.91,Green,Leather,0.27,South
P03053,Table,115.77,2022-05-14,290,1383.2,Green,Glass,0.15,North
P03054,Chair,36.66,2022-01-14,188,217.78,Green,Wood,0.49,East
P03055,Bed,55.98,2022-03-20,260,545.06,Green,Leather,0.13,East
P03056,Cabinet,28.3,2023-12-13,341,513.14,Black,Glass,0.35,North
P03057,Cabinet,63.48,2023-09-04,169,1065.65,Black,Wood,0.17,West
P03058,Sofa,10.02,2022-05-13,309,1088.34,Green,Plastic,0.17,South
P03059,Cabinet,54.41,2023-05-25,443,831.71,Red,Plastic,0.45,West
P03060,Bed,25.41,2022-02-13,272,926.28,White,Metal,0.26,South
P03061,Table,15.82,2022-12-20,100,1126.77,Red,Wood,0.2,West
P03062,Bed,23.98,2023-09-22,266,763.96,White,Leather,0.01,North
P03063,Sofa,55.86,2022-08-24,89,1046.46,Blue,Metal,0.45,East
P03064,Sofa,97.92,2023-03-21,179,230.0,Blue,Wood,0.37,North
P03065,Sofa,64.88,2022-07-12,327,845.46,Green,Plastic,0.49,West
P03066,Table,99.8,2022-10-19,295,1950.07,Brown,Metal,0.31,North
P03067,Cabinet,32.45,2023-09-16,455,1595.83,Gray,Wood,0.32,East
P03068,Cabinet,74.98,2022-05-02,53,1471.47,Blue,Wood,0.43,North
P03069,Chair,30.55,2022-05-10,413,552.65,White,Leather,0.26,East
P03070,Bed,130.83,2022-07-10,96,1022.28,Green,Wood,0.19,East
P03071,Chair,49.11,2022-02-20,475,1075.17,Gray,Wood,0.4,East
P03072,Bed,60.15,2022-03-08,101,206.03,Blue,Leather,0.04,East
P03073,Table,6.45,2023-01-14,356,469.72,White,Glass,0.18,North
P03074,Chair,66.7,2023-02-15,15,1722.27,Blue,Wood,0.1,North
P03075,Sofa,14.14,2022-10-02,494,1680.46,Blue,Wood,0.17,East
P03076,Chair,24.14,2022-01-21,485,867.66,Green,Leather,0.36,South
P03077,Sofa,3.18,2022-03-08,163,570.3,Green,Glass,0.06,North
P03078,Table,18.99,2022-01-08,131,1265.77,Black,Plastic,0.07,East
P03079,Table,16.3,2022-02-26,228,477.59,Green,Leather,0.04,South
P03080,Cabinet,80.58,2023-10-20,99,1271.39,Gray,Plastic,0.21,South
P03081,Bed,3.19,2022-07-02,30,1192.1,Black,Wood,0.18,East
P03082,Bed,85.76,2023-08-31,2,1513.04,Black,Metal,0.03,North
P03083,Sofa,17.0,2022-04-13,189,862.43,Gray,Leather,0.27,East
P03084,Bed,9.44,2022-10-16,302,1824.81,Gray,Leather,0.21,West
P03085,Chair,1.48,2022-05-28,386,57.82,White,Plastic,0.1,East
P03086,Cabinet,99.87,2022-10-11,44,600.18,White,Plastic,0.05,South
P03087,Bed,21.83,2023-11-30,83,1659.08,White,Leather,0.39,East
P03088,Chair,16.55,2023-09-30,107,620.46,Blue,Plastic,0.19,East
P03089,Table,100.56,2023-04-25,236,1115.13,Red,Leather,0.46,West
P03090,Cabinet,30.08,2023-04-17,135,1966.3,Gray,Leather,0.25,West
P03091,Chair,57.83,2022-01-02,407,756.77,Blue,Metal,0.05,East
P03092,Bed,40.18,2023-02-04,343,144.73,Gray,Plastic,0.41,East
P03093,Sofa,91.3,2022-04-03,423,691.23,Gray,Wood,0.29,East
P03094,Sofa,12.79,2022-11-22,401,1858.88,Blue,Glass,0.11,North
P03095,Chair,15.62,2023-11-18,471,1646.16,Blue,Metal,0.33,West
P03096,Sofa,3.55,2022-11-24,47,99.75,White,Wood,0.35,North
P03097,Bed,66.31,2022-06-04,396,1587.48,Gray,Glass,0.47,North
P03098,Cabinet,49.45,2022-12-17,187,431.06,White,Wood,0.4,South
P03099,Bed,77.55,2022-06-08,375,1058.31,Blue,Glass,0.38,North
P03100,Table,87.65,2023-11-12,32,917.54,Brown,Leather,0.2,North
P03101,Bed,96.85,2022-08-06,271,1057.59,Brown,Plastic,0.02,East
P03102,Table,97.0,2023-09-19,451,157.28,Black,Plastic,0.04,East
P03103,Cabinet,79.76,2022-12-17,234,1338.24,Black,Wood,0.06,East
P03104,Bed,93.03,2022-06-09,481,1765.16,White,Wood,0.47,East
P03105,Chair,29.42,2023-03-20,195,1019.13,Green,Metal,0.09,East
P03106,Sofa,21.67,2023-03-09,94,411.4,Blue,Plastic,0.45,East
P03107,Sofa,17.03,2022-10-29,239,191.59,Blue,Metal,0.03,South
P03108,Chair,56.77,2023-12-24,232,1662.61,Gray,Plastic,0.18,West
P03109,Sofa,35.6,2023-10-17,129,601.74,Brown,Metal,0.09,East
P03110,Cabinet,40.32,2023-09-21,245,270.35,Brown,Leather,0.05,West
P03111,Cabinet,89.59,2023-04-28,17,526.27,Green,Leather,0.23,South
P03112,Table,44.46,2022-05-31,128,428.75,Brown,Leather,0.19,East
P03113,Chair,97.26,2022-06-03,138,541.32,Brown,Glass,0.05,North
P03114,Cabinet,16.37,2022-02-24,73,1387.53,White,Metal,0.34,South
P03115,Chair,60.59,2023-06-19,347,659.47,Black,Plastic,0.06,North
P03116,Cabinet,117.65,2023-08-26,186,612.85,Brown,Metal,0.44,East
P03117,Table,51.24,2022-04-05,304,800.93,White,Leather,0.24,East
P03118,Table,101.22,2022-04-25,80,1024.71,Black,Metal,0.44,North
P03119,Chair,46.92,2022-01-31,481,354.03,Brown,Wood,0.34,East
P03120,Bed,23.58,2022-01-02,149,1206.34,Green,Glass,0.43,North
P03121,Table,32.57,2022-10-15,431,1467.81,Green,Plastic,0.03,East
P03122,Table,1.94,2022-02-17,108,1340.07,Green,Wood,0.09,South
P03123,Cabinet,35.5,2022-10-15,483,1961.23,Brown,Wood,0.32,East
P03124,Cabinet,46.32,2023-08-12,233,845.92,White,Glass,0.04,East
P03125,Sofa,9.47,2022-03-26,8,961.58,Red,Plastic,0.01,West
P03126,Sofa,39.79,2023-11-26,426,1827.01,Red,Plastic,0.1,East
P03127,Bed,44.85,2022-08-08,197,1432.14,Gray,Plastic,0.44,East
P03128,Cabinet,20.21,2022-05-04,132,471.09,Green,Leather,0.07,North
P03129,Cabinet,43.16,2022-02-23,320,663.83,Green,Plastic,0.22,West
P03130,Chair,35.37,2023-06-16,443,1034.67,Red,Plastic,0.46,South
P03131,Cabinet,110.19,2023-05-05,186,1730.8,Black,Leather,0.06,East
P03132,Sofa,70.54,2022-12-27,167,1643.12,Red,Wood,0.34,North
P03133,Sofa,55.19,2023-02-23,43,1353.08,Black,Glass,0.22,West
P03134,Cabinet,9.47,2022-02-16,48,345.6,White,Wood,0.25,West
P03135,Bed,74.46,2023-02-18,378,1306.99,Blue,Leather,0.13,East
P03136,Sofa,86.83,2022-03-25,413,1884.8,Red,Wood,0.14,South
P03137,Sofa,6.13,2023-10-23,242,1779.61,Gray,Glass,0.16,East
P03138,Chair,115.89,2023-06-04,83,993.82,Red,Plastic,0.31,North
P03139,Cabinet,6.95,2022-10-17,499,1671.69,Gray,Glass,0.39,West
P03140,Table,4.1,2023-04-13,20,182.52,Red,Glass,0.1,North
P03141,Chair,31.27,2023-01-28,303,1005.24,Red,Metal,0.05,North
P03142,Table,85.53,2023-05-04,192,482.68,Blue,Metal,0.49,West
P03143,Cabinet,124.42,2022-05-20,276,755.45,White,Leather,0.07,South
P03144,Chair,52.33,2023-03-18,483,1540.79,Red,Metal,0.39,South
P03145,Table,56.37,2023-05-19,271,777.29,Gray,Wood,0.42,North
P03146,Bed,97.82,2022-03-12,458,431.63,Gray,Glass,0.49,West
P03147,Sofa,120.74,2022-05-18,166,179.53,Blue,Plastic,0.5,West
P03148,Sofa,66.03,2022-05-27,333,1498.42,Black,Plastic,0.28,East
P03149,Cabinet,46.1,2022-12-06,207,1557.41,Blue,Plastic,0.34,East
P03150,Cabinet,113.22,2023-05-30,154,1734.32,Black,Metal,0.31,East
P03151,Chair,86.11,2023-03-12,263,701.03,Blue,Metal,0.17,West
P03152,Table,23.61,2023-02-12,23,388.86,Blue,Wood,0.12,West
P03153,Sofa,77.56,2023-07-24,264,932.72,Green,Plastic,0.08,South
P03154,Table,79.87,2022-05-11,354,676.04,Gray,Plastic,0.31,North
P03155,Sofa,18.33,2023-11-20,109,82.7,Red,Glass,0.13,East
P03156,Bed,107.43,2023-06-03,419,1200.95,Black,Plastic,0.08,North
P03157,Chair,137.21,2023-07-07,187,1074.21,Gray,Metal,0.43,North
P03158,Chair,41.31,2023-05-11,454,558.17,Green,Leather,0.05,North
P03159,Chair,90.74,2023-09-13,427,730.77,Gray,Plastic,0.13,South
P03160,Sofa,20.42,2022-01-25,123,1164.79,Blue,Wood,0.31,South
P03161,Sofa,55.72,2023-06-01,279,1418.12,Blue,Glass,0.24,South
P03162,Cabinet,89.33,2023-07-25,320,1404.83,Red,Glass,0.2,East
P03163,Table,37.6,2022-07-05,171,719.85,Green,Glass,0.37,South
P03164,Chair,101.76,2023-06-09,135,329.8,Green,Leather,0.02,North
P03165,Cabinet,79.34,2023-12-10,98,1160.97,Blue,Glass,0.19,West
P03166,Chair,91.39,2022-07-25,199,1975.33,White,Metal,0.25,North
P03167,Sofa,65.45,2023-01-07,437,410.12,Gray,Wood,0.31,North
P03168,Table,86.88,2023-10-09,477,298.53,Red,Plastic,0.24,North
P03169,Chair,58.84,2022-04-23,195,104.93,Brown,Leather,0.22,South
P03170,Sofa,44.82,2022-09-03,322,163.34,Gray,Leather,0.26,East
P03171,Table,133.19,2023-06-03,298,1521.23,White,Wood,0.13,West
P03172,Chair,71.39,2023-06-13,64,164.95,Brown,Glass,0.26,East
P03173,Cabinet,74.51,2023-07-03,29,793.11,Black,Metal,0.27,West
P03174,Sofa,33.12,2023-05-07,298,856.42,Green,Glass,0.45,South
P03175,Sofa,54.97,2022-09-22,385,1267.54,Green,Plastic,0.49,South
P03176,Cabinet,71.69,2023-10-07,457,1740.08,White,Wood,0.25,West
P03177,Table,113.93,2022-09-17,406,1329.26,Blue,Glass,0.05,West
P03178,Chair,34.73,2023-07-14,171,385.75,Black,Glass,0.12,East
P03179,Sofa,37.57,2023-10-21,494,611.97,Red,Leather,0.44,East
P03180,Sofa,13.78,2023-03-25,177,1132.46,White,Wood,0.33,South
P03181,Sofa,42.14,2022-07-27,90,676.41,Brown,Metal,0.41,South
P03182,Table,79.98,2023-04-03,493,359.63,White,Metal,0.45,South
P03183,Cabinet,18.3,2023-11-25,159,1872.33,Black,Glass,0.22,West
P03184,Table,14.71,2022-01-02,161,1267.02,White,Metal,0.11,North
P03185,Bed,77.45,2023-02-11,463,483.25,Brown,Glass,0.32,West
P03186,Table,65.98,2023-02-22,170,712.62,Brown,Wood,0.22,West
P03187,Sofa,50.2,2022-07-12,26,825.23,Brown,Plastic,0.24,North
P03188,Chair,6.48,2023-09-27,430,1388.05,White,Plastic,0.32,West
P03189,Chair,37.79,2023-07-20,34,1269.85,Gray,Metal,0.13,East
P03190,Bed,74.15,2023-04-24,132,672.62,Green,Wood,0.38,North
P03191,Table,13.48,2023-07-13,452,128.89,Red,Glass,0.19,East
P03192,Bed,5.29,2022-10-23,84,902.06,Gray,Metal,0.42,West
P03193,Chair,128.59,2022-06-21,292,123.28,Green,Metal,0.44,East
P03194,Bed,48.68,2023-01-15,17,671.83,Gray,Plastic,0.49,North
P03195,Table,16.09,2022-11-23,325,1056.31,Green,Metal,0.45,West
P03196,Bed,47.82,2022-04-16,364,1390.51,Blue,Wood,0.11,East
P03197,Cabinet,105.03,2022-05-24,267,1677.28,Blue,Plastic,0.26,East
P03198,Bed,64.64,2022-02-21,286,719.54,Black,Glass,0.33,North
P03199,Chair,54.7,2022-02-04,269,440.0,Green,Wood,0.42,North
P03200,Sofa,72.84,2022-08-16,442,1242.66,Red,Plastic,0.31,South
P03201,Table,31.87,2023-09-25,110,1783.6,Green,Wood,0.09,North
P03202,Cabinet,44.18,2023-04-22,392,197.01,Black,Leather,0.09,South
P03203,Chair,114.02,2022-08-29,215,233.22,Brown,Wood,0.27,East
P03204,Chair,39.0,2022-07-23,202,1079.16,Green,Glass,0.15,South
P03205,Bed,13.71,2023-06-14,30,1209.37,Blue,Wood,0.28,North
P03206,Cabinet,119.03,2023-05-08,115,476.93,Green,Leather,0.05,East
P03207,Table,37.49,2022-03-02,98,384.19,Blue,Glass,0.15,South
P03208,Sofa,46.75,2023-07-03,437,1387.02,Brown,Wood,0.48,East
P03209,Cabinet,51.04,2023-02-09,228,851.99,White,Wood,0.03,South
P03210,Table,75.62,2022-03-19,85,119.91,Gray,Wood,0.32,East
P03211,Sofa,91.08,2022-08-17,79,704.19,Brown,Metal,0.3,South
P03212,Bed,83.88,2022-11-14,432,1642.49,Red,Leather,0.4,West
P03213,Sofa,79.1,2022-02-15,292,93.36,Green,Leather,0.43,South
P03214,Bed,79.49,2023-02-05,97,739.25,Black,Plastic,0.34,West
P03215,Chair,65.57,2022-03-07,191,1247.51,Green,Wood,0.43,East
P03216,Chair,13.15,2023-06-09,206,1139.4,Red,Leather,0.46,South
P03217,Bed,71.72,2022-11-08,65,753.2,Black,Glass,0.32,North
P03218,Bed,56.57,2022-10-10,262,333.71,Green,Plastic,0.26,West
P03219,Cabinet,27.88,2022-02-28,188,1544.95,Red,Wood,0.39,South
P03220,Chair,46.56,2022-06-23,294,328.15,Green,Metal,0.01,West
P03221,Table,68.42,2023-07-15,280,604.29,Black,Wood,0.48,East
P03222,Bed,2.19,2022-06-25,400,1639.27,Red,Leather,0.31,East
P03223,Bed,43.1,2023-02-03,186,52.91,White,Leather,0.17,North
P03224,Sofa,62.02,2022-12-23,300,249.91,White,Glass,0.22,East
P03225,Chair,86.65,2023-11-23,218,202.78,Blue,Glass,0.08,North
P03226,Table,1.39,2022-08-12,47,1049.49,White,Metal,0.41,East
P03227,Chair,88.95,2023-10-04,380,301.68,Gray,Leather,0.08,East
P03228,Cabinet,56.72,2022-08-18,166,1055.08,White,Plastic,0.09,North
P03229,Sofa,32.04,2022-12-24,191,538.39,Black,Leather,0.2,East
P03230,Bed,55.17,2022-12-07,210,813.56,Red,Leather,0.46,North
P03231,Cabinet,86.72,2023-03-31,146,937.72,Black,Metal,0.35,South
P03232,Sofa,10.6,2023-11-17,210,569.15,Red,Plastic,0.48,South
P03233,Table,27.46,2023-02-20,324,1713.9,Gray,Leather,0.14,North
P03234,Bed,4.59,2023-01-14,68,282.47,White,Glass,0.26,West
P03235,Sofa,2.18,2022-12-20,189,1454.38,Blue,Plastic,0.34,South
P03236,Chair,105.4,2022-04-21,252,1847.24,Black,Leather,0.05,North
P03237,Cabinet,75.88,2022-02-16,222,1568.58,Red,Metal,0.27,North
P03238,Chair,28.76,2023-08-14,191,1879.15,Gray,Plastic,0.25,North
P03239,Chair,13.82,2023-10-07,35,282.24,Black,Leather,0.06,West
P03240,Table,132.71,2023-07-31,83,1007.21,Brown,Plastic,0.42,South
P03241,Table,63.31,2022-06-02,361,591.59,Green,Wood,0.42,North
P03242,Table,28.15,2022-02-12,342,1378.97,Green,Plastic,0.11,East
P03243,Chair,129.68,2022-06-10,338,331.95,Green,Leather,0.42,North
P03244,Bed,58.66,2023-08-31,74,1961.43,Blue,Glass,0.02,East
P03245,Bed,14.01,2023-06-17,393,569.28,Blue,Metal,0.45,North
P03246,Sofa,100.1,2022-07-23,332,733.15,Black,Glass,0.35,East
P03247,Sofa,34.81,2023-01-16,148,931.71,Black,Leather,0.15,North
P03248,Chair,85.14,2022-04-25,295,1374.2,Brown,Plastic,0.23,East
P03249,Table,33.06,2022-11-02,306,484.42,Brown,Glass,0.11,West
P03250,Sofa,65.89,2022-04-06,28,871.38,Red,Metal,0.25,North
P03251,Table,87.65,2023-10-28,351,968.6,Blue,Wood,0.3,South
P03252,Chair,78.94,2022-12-16,189,1292.76,Red,Leather,0.04,North
P03253,Cabinet,101.86,2023-07-18,258,1594.22,White,Glass,0.25,East
P03254,Cabinet,64.75,2023-05-02,285,1967.9,Gray,Plastic,0.27,North
P03255,Bed,53.9,2022-04-30,466,596.28,White,Glass,0.13,East
P03256,Sofa,63.2,2022-06-30,457,376.67,Black,Glass,0.18,East
P03257,Table,114.52,2022-07-29,38,1070.57,Brown,Glass,0.4,West
P03258,Chair,56.46,2023-05-12,279,354.32,Red,Glass,0.41,North
P03259,Cabinet,26.84,2023-02-02,412,1164.34,White,Glass,0.49,South
P03260,Sofa,73.99,2023-04-07,151,64.01,Green,Wood,0.3,South
P03261,Cabinet,130.61,2023-07-12,346,74.58,Gray,Leather,0.01,South
P03262,Sofa,4.86,2022-12-08,457,62.91,White,Glass,0.21,West
P03263,Bed,79.84,2022-11-23,227,304.5,Brown,Plastic,0.43,South
P03264,Chair,24.5,2022-09-21,392,435.49,Red,Leather,0.49,North
P03265,Cabinet,2.83,2022-01-27,288,1565.38,Black,Plastic,0.06,East
P03266,Chair,23.51,2023-04-30,87,805.28,Red,Metal,0.45,East
P03267,Chair,23.66,2022-02-22,490,534.13,Brown,Plastic,0.23,South
P03268,Cabinet,90.07,2022-10-24,111,199.5,Red,Metal,0.35,West
P03269,Cabinet,53.73,2022-02-03,355,1526.68,Green,Wood,0.2,East
P03270,Table,69.2,2023-07-17,454,1420.89,Blue,Leather,0.36,North
P03271,Cabinet,52.44,2023-12-11,58,1215.01,Brown,Metal,0.3,North
P03272,Chair,83.17,2023-09-27,91,1854.82,Gray,Leather,0.06,North
P03273,Cabinet,5.38,2023-12-14,279,815.34,Red,Glass,0.17,South
P03274,Bed,67.86,2023-09-06,379,1327.1,Green,Plastic,0.3,North
P03275,Sofa,27.38,2022-01-05,155,1030.86,Blue,Metal,0.1,East
P03276,Bed,13.46,2023-08-25,272,1337.62,Red,Metal,0.19,East
P03277,Table,92.7,2022-10-29,229,800.5,Brown,Leather,0.15,East
P03278,Sofa,60.52,2022-01-07,364,1147.09,Green,Wood,0.22,North
P03279,Chair,32.25,2023-12-10,102,693.21,White,Wood,0.31,West
P03280,Sofa,15.85,2022-07-28,88,1833.53,White,Wood,0.33,East
P03281,Sofa,37.5,2022-11-30,89,698.75,Brown,Metal,0.22,North
P03282,Chair,132.62,2022-06-08,183,999.16,Brown,Metal,0.3,East
P03283,Table,87.91,2023-10-30,87,1977.31,Green,Leather,0.45,South
P03284,Sofa,116.03,2022-05-17,351,395.25,Brown,Leather,0.48,East
P03285,Table,12.53,2022-04-29,304,733.64,Red,Plastic,0.45,South
P03286,Chair,79.65,2022-05-27,333,379.84,Green,Glass,0.16,East
P03287,Bed,60.49,2023-04-20,356,666.6,Green,Plastic,0.05,North
P03288,Bed,53.9,2022-12-12,314,614.63,Black,Leather,0.2,South
P03289,Bed,48.95,2022-02-03,213,386.58,Brown,Glass,0.25,South
P03290,Table,28.16,2022-01-21,369,1221.85,Blue,Plastic,0.33,North
P03291,Chair,104.28,2023-04-10,131,745.37,Brown,Glass,0.08,North
P03292,Chair,10.2,2023-12-18,187,1615.69,Green,Plastic,0.32,South
P03293,Sofa,105.61,2023-10-11,496,738.46,Red,Metal,0.03,East
P03294,Bed,11.84,2022-04-09,426,932.17,Gray,Plastic,0.28,East
P03295,Chair,92.46,2023-09-19,136,124.1,Green,Wood,0.11,East
P03296,Table,35.46,2022-12-02,18,1091.86,Black,Metal,0.25,East
P03297,Table,33.92,2023-07-27,377,395.5,Gray,Wood,0.27,East
P03298,Cabinet,138.11,2023-07-31,29,1089.86,Green,Leather,0.25,West
P03299,Bed,71.68,2023-04-07,301,867.77,Red,Plastic,0.24,North
P03300,Chair,84.83,2023-09-10,497,1932.79,Brown,Glass,0.3,East
P03301,Table,27.36,2022-10-06,134,160.24,Black,Glass,0.49,North
P03302,Table,52.9,2023-12-09,97,573.92,Green,Leather,0.33,East
P03303,Chair,95.41,2023-09-28,495,754.18,White,Leather,0.19,East
P03304,Cabinet,35.34,2022-12-12,178,601.22,Gray,Plastic,0.18,West
P03305,Chair,37.2,2022-11-28,151,868.14,Blue,Glass,0.07,North
P03306,Chair,92.69,2022-08-02,263,606.73,White,Metal,0.16,South
P03307,Cabinet,45.53,2023-04-26,432,92.26,Red,Plastic,0.05,North
P03308,Cabinet,19.52,2023-11-11,92,522.26,Blue,Metal,0.2,North
P03309,Cabinet,46.49,2022-07-20,164,1389.91,Brown,Wood,0.02,South
P03310,Bed,42.3,2023-12-11,277,92.93,Gray,Leather,0.46,East
P03311,Bed,66.4,2022-09-26,33,840.6,Brown,Plastic,0.32,East
P03312,Table,70.09,2022-02-28,433,200.93,White,Wood,0.05,East
P03313,Sofa,67.86,2023-06-23,197,1919.75,Black,Metal,0.22,South
P03314,Bed,68.52,2023-02-25,223,679.02,Blue,Plastic,0.15,East
P03315,Table,18.49,2023-03-26,349,416.31,Black,Metal,0.02,South
P03316,Bed,19.66,2022-04-14,42,997.72,Brown,Wood,0.07,West
P03317,Sofa,58.17,2023-03-14,100,1347.75,Blue,Leather,0.02,West
P03318,Cabinet,107.87,2023-08-21,196,1358.99,Brown,Glass,0.14,West
P03319,Cabinet,71.18,2022-03-05,397,1632.04,Red,Metal,0.4,South
P03320,Table,54.24,2023-08-22,105,1388.48,Red,Metal,0.39,East
P03321,Bed,76.66,2023-12-25,294,1031.98,Blue,Plastic,0.42,North
P03322,Chair,69.99,2023-10-13,313,299.18,Blue,Wood,0.28,East
P03323,Cabinet,70.12,2022-05-05,483,1808.87,Red,Plastic,0.47,South
P03324,Table,68.73,2022-03-04,224,295.78,Gray,Wood,0.31,South
P03325,Chair,23.75,2023-10-07,323,1806.69,Black,Wood,0.29,North
P03326,Table,89.64,2023-04-08,19,419.15,Black,Glass,0.1,South
P03327,Sofa,111.75,2023-06-19,267,1857.19,Brown,Metal,0.44,South
P03328,Sofa,54.26,2023-12-09,160,310.8,Green,Plastic,0.45,South
P03329,Bed,48.74,2023-12-04,212,1196.81,Red,Glass,0.47,East
P03330,Table,2.1,2022-12-19,352,548.79,Blue,Wood,0.09,South
P03331,Sofa,62.48,2023-04-19,221,901.9,Red,Metal,0.21,East
P03332,Table,50.28,2022-08-23,387,481.82,White,Leather,0.49,North
P03333,Cabinet,34.01,2023-07-22,314,445.45,Gray,Wood,0.46,North
P03334,Cabinet,109.27,2023-04-10,62,90.5,Blue,Metal,0.21,East
P03335,Sofa,34.32,2023-02-14,359,1532.38,Green,Glass,0.44,North
P03336,Table,68.42,2022-07-25,242,1696.75,Brown,Metal,0.1,East
P03337,Bed,24.89,2023-09-05,152,1947.28,Gray,Glass,0.28,East
P03338,Cabinet,97.28,2023-09-25,81,1244.33,Gray,Glass,0.4,East
P03339,Sofa,22.46,2023-12-05,489,776.49,Blue,Glass,0.5,West
P03340,Table,118.92,2022-05-11,87,525.28,Brown,Metal,0.13,West
P03341,Table,30.59,2023-05-11,385,755.62,Black,Metal,0.04,East
P03342,Table,18.73,2023-04-20,142,1327.38,White,Glass,0.08,South
P03343,Chair,35.07,2022-02-01,348,56.76,Green,Plastic,0.29,East
P03344,Cabinet,49.13,2022-05-08,151,545.98,Black,Glass,0.19,North
P03345,Sofa,18.55,2022-12-31,133,1038.99,Gray,Leather,0.37,South
P03346,Chair,58.12,2023-12-11,327,1494.04,White,Leather,0.26,West
P03347,Bed,15.54,2022-10-17,184,77.68,White,Leather,0.14,South
